,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup,InFamily
9496,1639_01,Earth,FALSE,G/256/S,TRAPPIST-1e,22,FALSE,0,6,21,1038,692,,,1639,1,,,G,2,6,FALSE,FALSE
9497,1641_01,Mars,TRUE,F/326/P,TRAPPIST-1e,64,FALSE,0,0,0,0,0,Laptin Parté,,1641,1,Laptin,Parté,F,3,6,FALSE,FALSE
9498,1642_01,Europa,FALSE,E/102/P,TRAPPIST-1e,32,FALSE,6,2902,0,2818,108,Kajamak Bagint,,1642,1,Kajamak,Bagint,E,1,2,FALSE,FALSE
9499,1643_01,Earth,FALSE,G/263/P,TRAPPIST-1e,42,FALSE,0,0,476,402,6,Pennie Mcgoway,,1643,1,Pennie,Mcgoway,G,2,3,FALSE,FALSE
9500,1648_01,Europa,TRUE,E/120/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Pollum Gearriting,,1648,1,Pollum,Gearriting,E,1,0,FALSE,FALSE
9501,1652_01,Earth,TRUE,G/259/S,PSO J318.5-22,4,FALSE,0,0,0,0,0,Coracy Frederry,,1652,1,Coracy,Frederry,G,2,9,FALSE,FALSE
9502,1654_01,Earth,FALSE,E/121/S,TRAPPIST-1e,17,FALSE,980,0,7,0,0,Clarry Bardinard,,1654,1,Clarry,Bardinard,E,1,1,FALSE,FALSE
9503,1664_01,Earth,FALSE,F/329/P,TRAPPIST-1e,21,FALSE,0,0,738,86,40,Carlie Bakerson,,1664,1,Carlie,Bakerson,F,3,9,FALSE,FALSE
9504,1665_01,Europa,TRUE,C/60/P,TRAPPIST-1e,52,FALSE,0,0,0,0,0,Mesarid Cotorming,,1665,1,Mesarid,Cotorming,C,6,/,TRUE,TRUE
9505,1665_02,Europa,TRUE,C/60/P,,29,FALSE,0,0,0,0,,Alcorux Cotorming,,1665,2,Alcorux,Cotorming,C,6,/,TRUE,TRUE
9506,1667_01,Earth,FALSE,F/315/S,TRAPPIST-1e,35,FALSE,367,54,0,479,0,Almary Dotsondez,,1667,1,Almary,Dotsondez,F,3,5,FALSE,FALSE
9507,1675_01,Mars,TRUE,F/319/S,55 Cancri e,23,FALSE,0,0,0,0,0,Sales Letty,,1675,1,Sales,Letty,F,3,9,FALSE,FALSE
9508,1678_01,Earth,,F/320/S,TRAPPIST-1e,27,FALSE,10,4,12,2,1124,Cellex Mcbriddley,,1678,1,Cellex,Mcbriddley,F,3,0,FALSE,FALSE
9509,1679_01,Earth,TRUE,G/271/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Berna Nasquez,,1679,1,Berna,Nasquez,G,2,1,FALSE,FALSE
9510,1680_01,Europa,FALSE,C/63/S,,20,FALSE,0,54,3,4976,2732,Shelik Ineded,,1680,1,Shelik,Ineded,C,6,/,TRUE,TRUE
9511,1680_02,Europa,TRUE,C/63/S,55 Cancri e,16,FALSE,0,0,0,0,0,Beneb Ineded,,1680,2,Beneb,Ineded,C,6,/,TRUE,TRUE
9512,1683_01,Earth,FALSE,E/123/S,TRAPPIST-1e,35,FALSE,0,216,9,40,721,Camina Alest,,1683,1,Camina,Alest,E,1,3,FALSE,FALSE
9513,1684_01,Mars,FALSE,F/332/P,TRAPPIST-1e,44,FALSE,684,0,605,0,0,Aarjel Vlate,,1684,1,Aarjel,Vlate,F,3,2,FALSE,FALSE
9514,1686_01,Earth,FALSE,F/333/P,TRAPPIST-1e,19,FALSE,0,6,1217,913,3,Carlie Nolds,,1686,1,Carlie,Nolds,F,3,3,FALSE,FALSE
9515,1689_01,Europa,TRUE,C/64/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Murzimp Asseple,,1689,1,Murzimp,Asseple,C,6,/,TRUE,TRUE
9516,1689_02,Europa,FALSE,C/64/S,TRAPPIST-1e,30,FALSE,0,3085,13,212,297,Markton Asseple,,1689,2,Markton,Asseple,C,6,/,TRUE,TRUE
9517,1689_03,Europa,FALSE,C/64/S,TRAPPIST-1e,28,FALSE,0,6285,0,1301,108,Batenar Asseple,,1689,3,Batenar,Asseple,C,6,/,TRUE,TRUE
9518,1692_01,Earth,TRUE,,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Joyn Roberrenn,,1692,1,Joyn,Roberrenn,,,,FALSE,FALSE
9519,1693_01,Earth,FALSE,F/322/S,TRAPPIST-1e,20,FALSE,2,673,,0,41,Daven Francock,,1693,1,Daven,Francock,F,3,2,FALSE,FALSE
9520,1701_01,Earth,TRUE,G/275/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Coley Gilleranks,,1701,1,Coley,Gilleranks,G,2,5,FALSE,FALSE
9521,1702_01,Earth,FALSE,F/323/S,TRAPPIST-1e,14,FALSE,0,1141,0,0,7,Debora Ellahan,,1702,1,Debora,Ellahan,F,3,3,FALSE,FALSE
9522,1703_01,Earth,FALSE,F/337/P,TRAPPIST-1e,20,FALSE,0,671,56,0,0,Dian Byerton,,1703,1,Dian,Byerton,F,3,7,FALSE,FALSE
9523,1706_01,,FALSE,F/324/S,TRAPPIST-1e,45,FALSE,0,92,202,271,362,Ward Shieldson,,1706,1,Ward,Shieldson,F,3,4,FALSE,FALSE
9524,1707_01,Earth,FALSE,F/325/S,55 Cancri e,19,FALSE,0,0,0,394,327,Isa Trerady,,1707,1,Isa,Trerady,F,3,5,FALSE,FALSE
9525,1716_01,Mars,FALSE,,TRAPPIST-1e,42,FALSE,247,0,27,707,32,Repart Spane,,1716,1,Repart,Spane,,,,FALSE,FALSE
9526,1720_01,Earth,FALSE,F/340/P,TRAPPIST-1e,23,FALSE,690,4,10,0,0,Daisya Bushins,,1720,1,Daisya,Bushins,F,3,0,FALSE,FALSE
9527,1722_01,Earth,FALSE,G/279/P,TRAPPIST-1e,43,FALSE,0,22,0,6,879,Delley Joynewtonks,,1722,1,Delley,Joynewtonks,G,2,9,FALSE,FALSE
9528,1726_01,Mars,FALSE,F/329/S,TRAPPIST-1e,20,FALSE,532,0,747,10,0,Badont Chnie,,1726,1,Badont,Chnie,F,3,9,TRUE,TRUE
9529,1726_02,Mars,TRUE,F/329/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Siese Chnie,,1726,2,Siese,Chnie,F,3,9,TRUE,TRUE
9530,1726_03,Mars,FALSE,F/329/S,TRAPPIST-1e,20,FALSE,477,812,0,0,0,Spon Chnie,,1726,3,Spon,Chnie,F,3,9,TRUE,TRUE
9531,1732_01,Earth,TRUE,G/282/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Sanney Gaineyerson,,1732,1,Sanney,Gaineyerson,G,2,2,FALSE,FALSE
9532,1735_01,Earth,FALSE,F/330/S,TRAPPIST-1e,17,FALSE,1296,613,23,72,0,Francy Philliames,,1735,1,Francy,Philliames,F,3,0,FALSE,FALSE
9533,1737_01,Earth,FALSE,G/285/P,TRAPPIST-1e,32,FALSE,115,0,0,386,308,Tyle Burchanez,,1737,1,Tyle,Burchanez,G,2,5,FALSE,FALSE
9534,1741_01,Earth,FALSE,G/286/P,TRAPPIST-1e,24,FALSE,0,69,709,0,31,Vick Langatein,,1741,1,Vick,Langatein,G,2,6,TRUE,TRUE
9535,1741_02,Earth,TRUE,G/286/P,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Pennie Langatein,,1741,2,Pennie,Langatein,G,2,6,TRUE,TRUE
9536,1741_03,Earth,FALSE,G/286/P,,4,FALSE,0,0,0,0,0,Mabela Langatein,,1741,3,Mabela,Langatein,G,2,6,TRUE,TRUE
9537,1743_01,Earth,FALSE,F/345/P,PSO J318.5-22,36,FALSE,0,0,148,1220,2,Jerek Mirez,,1743,1,Jerek,Mirez,F,3,5,FALSE,FALSE
9538,1744_01,Mars,FALSE,D/62/S,TRAPPIST-1e,27,FALSE,157,0,2345,822,0,Lifes Nane,,1744,1,Lifes,Nane,D,6,/,FALSE,FALSE
9539,1750_01,Earth,TRUE,G/289/P,,46,FALSE,0,0,0,0,0,Heald Howenters,,1750,1,Heald,Howenters,G,2,9,FALSE,FALSE
9540,1751_01,Mars,TRUE,F/332/S,55 Cancri e,24,FALSE,0,0,0,0,0,Mits Chate,,1751,1,Mits,Chate,F,3,2,TRUE,TRUE
9541,1751_02,Mars,FALSE,F/332/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Weer Chate,,1751,2,Weer,Chate,F,3,2,TRUE,TRUE
9542,1754_01,Earth,FALSE,F/346/P,55 Cancri e,21,FALSE,41,592,0,0,5,Donnie Savaraldez,,1754,1,Donnie,Savaraldez,F,3,6,FALSE,FALSE
9543,1756_01,Earth,FALSE,E/131/S,TRAPPIST-1e,42,FALSE,101,137,574,0,183,,,1756,1,,,E,1,1,FALSE,FALSE
9544,1759_01,Mars,TRUE,F/335/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Toal Ches,,1759,1,Toal,Ches,F,3,5,FALSE,FALSE
9545,1765_01,Earth,TRUE,G/290/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Joelan Bookson,,1765,1,Joelan,Bookson,G,2,0,FALSE,FALSE
9546,1773_01,Earth,FALSE,F/340/S,55 Cancri e,36,FALSE,2,0,,606,140,Jaimez Paynard,,1773,1,Jaimez,Paynard,F,3,0,FALSE,FALSE
9547,1777_01,Europa,FALSE,B/56/P,55 Cancri e,28,FALSE,0,75,0,4764,11,Misadr Vertfull,,1777,1,Misadr,Vertfull,B,5,/,TRUE,TRUE
9548,1777_02,Europa,TRUE,B/56/P,TRAPPIST-1e,62,FALSE,0,0,0,0,0,Wimpha Vertfull,,1777,2,Wimpha,Vertfull,B,5,/,TRUE,TRUE
9549,1780_01,Earth,FALSE,F/350/P,TRAPPIST-1e,22,FALSE,9,8,796,5,181,Hillie Cames,,1780,1,Hillie,Cames,F,3,0,FALSE,FALSE
9550,1784_01,Earth,FALSE,G/292/P,TRAPPIST-1e,18,FALSE,234,0,298,317,0,Weney Pecketton,,1784,1,Weney,Pecketton,G,2,2,FALSE,FALSE
9551,1787_01,Earth,FALSE,G/293/P,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Bobbyn Strongers,,1787,1,Bobbyn,Strongers,G,2,3,FALSE,FALSE
9552,1788_01,Earth,FALSE,F/343/S,TRAPPIST-1e,32,FALSE,0,71,,338,0,Shany Kenzierry,,1788,1,Shany,Kenzierry,F,3,3,FALSE,FALSE
9553,1789_01,Earth,FALSE,G/282/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Deandy Whitersone,,1789,1,Deandy,Whitersone,G,2,2,FALSE,FALSE
9554,1790_01,Earth,TRUE,G/294/P,TRAPPIST-1e,47,,0,0,0,0,0,Kentha Hamberterry,,1790,1,Kentha,Hamberterry,G,2,4,TRUE,TRUE
9555,1790_02,Earth,TRUE,G/294/P,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Willey Hamberterry,,1790,2,Willey,Hamberterry,G,2,4,TRUE,TRUE
9556,1791_01,Mars,TRUE,F/351/P,55 Cancri e,38,FALSE,0,0,,0,0,Eang Spien,,1791,1,Eang,Spien,F,3,1,TRUE,TRUE
9557,1791_02,Mars,TRUE,F/351/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Apple Spien,,1791,2,Apple,Spien,F,3,1,TRUE,TRUE
9558,1793_01,Mars,FALSE,E/136/S,TRAPPIST-1e,22,FALSE,379,87,453,22,1141,Weet Bukko,,1793,1,Weet,Bukko,E,1,6,TRUE,TRUE
9559,1793_02,Mars,FALSE,F/344/S,TRAPPIST-1e,21,FALSE,1282,0,6061,5,0,Skunch Bukko,,1793,2,Skunch,Bukko,F,3,4,TRUE,TRUE
9560,1794_01,Earth,FALSE,F/353/P,55 Cancri e,37,FALSE,0,2,0,610,0,Brinez Fultz,,1794,1,Brinez,Fultz,F,3,3,FALSE,FALSE
9561,1795_01,Earth,FALSE,E/108/P,55 Cancri e,28,FALSE,1402,220,0,0,0,Oraine Klindsey,,1795,1,Oraine,Klindsey,E,1,8,FALSE,FALSE
9562,1801_01,Earth,FALSE,F/345/S,TRAPPIST-1e,15,FALSE,18,1980,0,218,0,Erie Valezaley,,1801,1,Erie,Valezaley,F,3,5,TRUE,TRUE
9563,1801_02,Earth,FALSE,F/345/S,TRAPPIST-1e,57,FALSE,643,0,0,17,289,Vanney Valezaley,,1801,2,Vanney,Valezaley,F,3,5,TRUE,TRUE
9564,1809_01,Earth,TRUE,G/296/P,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Luise Gallandez,,1809,1,Luise,Gallandez,G,2,6,FALSE,FALSE
9565,1814_01,Earth,FALSE,G/286/S,55 Cancri e,22,FALSE,515,0,0,93,6,Maryne Harrenoldez,,1814,1,Maryne,Harrenoldez,G,2,6,TRUE,TRUE
9566,1814_02,Earth,TRUE,G/286/S,PSO J318.5-22,29,FALSE,0,,0,0,0,Bland Harrenoldez,,1814,2,Bland,Harrenoldez,G,2,6,TRUE,TRUE
9567,1814_03,Earth,FALSE,G/286/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Glorey Harrenoldez,,1814,3,Glorey,Harrenoldez,G,2,6,TRUE,TRUE
9568,1815_01,Mars,TRUE,F/348/S,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Komos Ecre,,1815,1,Komos,Ecre,F,3,8,FALSE,FALSE
9569,1819_01,Earth,FALSE,F/359/P,TRAPPIST-1e,22,FALSE,623,24,0,120,1662,Glenna Rames,,1819,1,Glenna,Rames,F,3,9,FALSE,FALSE
9570,1820_01,Mars,TRUE,E/110/P,TRAPPIST-1e,25,,0,0,0,0,0,Boats Gele,,1820,1,Boats,Gele,E,1,0,FALSE,FALSE
9571,1824_01,Earth,FALSE,G/300/P,TRAPPIST-1e,64,FALSE,0,467,0,351,0,Vin Crosarios,,1824,1,Vin,Crosarios,G,3,0,FALSE,FALSE
9572,1825_01,Earth,FALSE,F/360/P,TRAPPIST-1e,21,FALSE,33,319,297,0,0,Branca Powenoble,,1825,1,Branca,Powenoble,F,3,0,TRUE,TRUE
9573,1825_02,Earth,FALSE,E/111/P,TRAPPIST-1e,35,FALSE,246,207,338,0,0,Alfrey Powenoble,,1825,2,Alfrey,Powenoble,E,1,1,TRUE,TRUE
9574,1830_01,Earth,TRUE,G/287/S,PSO J318.5-22,15,FALSE,0,0,0,0,0,Coracy Fielson,,1830,1,Coracy,Fielson,G,2,7,FALSE,FALSE
9575,1832_01,Earth,FALSE,F/353/S,TRAPPIST-1e,48,FALSE,0,0,0,1384,656,Celina Mccarveymon,,1832,1,Celina,Mccarveymon,F,3,3,FALSE,FALSE
9576,1835_01,Europa,TRUE,B/76/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Antak Cassiding,,1835,1,Antak,Cassiding,B,7,/,TRUE,TRUE
9577,1835_02,Europa,TRUE,B/76/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Hekaron Cassiding,,1835,2,Hekaron,Cassiding,B,7,/,TRUE,TRUE
9578,1837_01,Europa,TRUE,B/77/S,55 Cancri e,13,FALSE,0,0,0,0,0,Maiam Whealeed,,1837,1,Maiam,Whealeed,B,7,/,FALSE,FALSE
9579,1838_01,Mars,TRUE,F/363/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Cowl Erte,,1838,1,Cowl,Erte,F,3,3,FALSE,FALSE
9580,1839_01,Mars,FALSE,F/364/P,TRAPPIST-1e,27,FALSE,1182,0,42,0,0,Clech Purt,,1839,1,Clech,Purt,F,3,4,FALSE,FALSE
9581,1840_01,Earth,TRUE,G/301/P,55 Cancri e,21,FALSE,0,0,0,0,0,Andan Quinnerry,,1840,1,Andan,Quinnerry,G,3,1,FALSE,FALSE
9582,1842_01,Mars,FALSE,D/57/P,TRAPPIST-1e,22,FALSE,603,0,200,0,0,Walls Stche,,1842,1,Walls,Stche,D,5,/,FALSE,FALSE
9583,1845_01,Europa,FALSE,C/69/S,TRAPPIST-1e,33,FALSE,0,11,689,355,6083,Sabiton Goortedant,,1845,1,Sabiton,Goortedant,C,6,/,FALSE,FALSE
9584,1851_01,Europa,FALSE,B/78/S,55 Cancri e,25,FALSE,582,1080,0,14,5550,Zaurah Healted,,1851,1,Zaurah,Healted,B,7,/,TRUE,TRUE
9585,1851_02,Europa,TRUE,B/78/S,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Mino Healted,,1851,2,Mino,Healted,B,7,/,TRUE,TRUE
9586,1852_01,Europa,TRUE,B/79/S,55 Cancri e,36,FALSE,0,0,0,0,0,Zaurid Semootor,,1852,1,Zaurid,Semootor,B,7,/,TRUE,TRUE
9587,1852_02,Europa,FALSE,B/79/S,55 Cancri e,47,FALSE,0,1696,0,,1,Golaron Semootor,,1852,2,Golaron,Semootor,B,7,/,TRUE,TRUE
9588,1852_03,Europa,TRUE,B/79/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Tachird Semootor,,1852,3,Tachird,Semootor,B,7,/,TRUE,TRUE
9589,1852_04,Europa,TRUE,B/79/S,55 Cancri e,29,FALSE,0,0,0,0,0,Sadlami Semootor,,1852,4,Sadlami,Semootor,B,7,/,TRUE,TRUE
9590,1858_01,Europa,FALSE,C/62/P,55 Cancri e,39,FALSE,0,4205,0,167,0,Naosura Coniple,,1858,1,Naosura,Coniple,C,6,/,FALSE,FALSE
9591,1862_01,Earth,,F/369/P,55 Cancri e,27,FALSE,1156,0,0,0,136,Iney Bardsey,,1862,1,Iney,Bardsey,F,3,9,TRUE,TRUE
9592,1862_02,,FALSE,G/304/P,55 Cancri e,35,FALSE,557,0,0,393,0,Joanry Bardsey,,1862,2,Joanry,Bardsey,G,3,4,TRUE,TRUE
9593,1862_03,Earth,FALSE,G/304/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Dorene Houseson,,1862,3,Dorene,Houseson,G,3,4,TRUE,FALSE
9594,1867_01,Europa,TRUE,C/63/P,55 Cancri e,33,FALSE,0,0,0,0,0,Isotone Unings,,1867,1,Isotone,Unings,C,6,/,FALSE,FALSE
9595,1869_01,Mars,FALSE,F/373/P,TRAPPIST-1e,24,FALSE,1286,2,1,0,0,Pioss Curt,,1869,1,Pioss,Curt,F,3,3,FALSE,FALSE
9596,1870_01,Mars,FALSE,F/359/S,TRAPPIST-1e,19,FALSE,908,0,845,0,0,Hammet Reste,,1870,1,Hammet,Reste,F,3,9,FALSE,FALSE
9597,1875_01,Mars,FALSE,D/65/S,TRAPPIST-1e,33,FALSE,128,0,574,0,260,Dills Soun,,1875,1,Dills,Soun,D,6,/,FALSE,FALSE
9598,1876_01,Earth,FALSE,F/360/S,TRAPPIST-1e,19,FALSE,0,0,262,29,448,Guada Buckson,,1876,1,Guada,Buckson,F,3,0,FALSE,FALSE
9599,1883_01,Mars,TRUE,E/114/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Berbee Flell,,1883,1,Berbee,Flell,E,1,4,FALSE,FALSE
9600,1885_01,Earth,FALSE,G/294/S,TRAPPIST-1e,47,FALSE,0,,376,3,7,Breney Starkers,,1885,1,Breney,Starkers,G,2,4,FALSE,FALSE
9601,1893_01,Mars,TRUE,F/362/S,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Coass Empie,,1893,1,Coass,Empie,F,3,2,FALSE,FALSE
9602,1894_01,Mars,TRUE,F/379/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Arts Steen,,1894,1,Arts,Steen,F,3,9,FALSE,FALSE
9603,1895_01,Mars,FALSE,F/363/S,TRAPPIST-1e,27,FALSE,39,0,378,240,652,Ocoats Wate,,1895,1,Ocoats,Wate,F,3,3,FALSE,FALSE
9604,1896_01,Europa,FALSE,E/143/S,TRAPPIST-1e,31,FALSE,0,891,0,3748,12,,,1896,1,,,E,1,3,FALSE,FALSE
9605,1900_01,Earth,FALSE,F/380/P,TRAPPIST-1e,24,FALSE,0,106,1126,0,60,,,1900,1,,,F,3,0,FALSE,FALSE
9606,1904_01,Europa,FALSE,A/15/P,55 Cancri e,31,FALSE,19,607,0,,2756,Sceleon Scerodbox,,1904,1,Sceleon,Scerodbox,A,1,/,FALSE,FALSE
9607,1909_01,Europa,TRUE,C/64/P,PSO J318.5-22,41,FALSE,0,0,0,0,0,Prope Prighty,,1909,1,Prope,Prighty,C,6,/,TRUE,TRUE
9608,1909_02,Europa,TRUE,C/64/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Acruxa Prighty,,1909,2,Acruxa,Prighty,C,6,/,TRUE,TRUE
9609,1909_03,Europa,FALSE,C/64/P,TRAPPIST-1e,27,FALSE,0,2588,0,22,2149,Beide Prighty,,1909,3,Beide,Prighty,C,6,/,TRUE,TRUE
9610,1910_01,Mars,FALSE,F/365/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Fow Cort,,1910,1,Fow,Cort,F,3,5,TRUE,TRUE
9611,1910_02,Mars,FALSE,F/365/S,55 Cancri e,28,FALSE,3529,0,65,3,59,Erfros Cort,,1910,2,Erfros,Cort,F,3,5,TRUE,TRUE
9612,1910_03,Mars,FALSE,F/365/S,TRAPPIST-1e,51,FALSE,311,0,338,741,0,Cakers Cort,,1910,3,Cakers,Cort,F,3,5,TRUE,TRUE
9613,1910_04,Mars,FALSE,F/365/S,TRAPPIST-1e,1,FALSE,0,0,0,,0,Gon Cort,,1910,4,Gon,Cort,F,3,5,TRUE,TRUE
9614,1912_01,Earth,FALSE,G/310/P,TRAPPIST-1e,56,FALSE,0,35,4661,1641,0,Ruthy Beckeetter,,1912,1,Ruthy,Beckeetter,G,3,0,FALSE,FALSE
9615,1913_01,Mars,FALSE,F/381/P,,,FALSE,261,0,2338,0,0,Stray Bra,,1913,1,Stray,Bra,F,3,1,TRUE,FALSE
9616,1913_02,Mars,TRUE,F/381/P,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Corse Ane,,1913,2,Corse,Ane,F,3,1,TRUE,TRUE
9617,1913_03,Mars,TRUE,F/381/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Aark Ane,,1913,3,Aark,Ane,F,3,1,TRUE,TRUE
9618,1914_01,Earth,TRUE,G/301/S,PSO J318.5-22,32,FALSE,0,0,0,,0,Isaacy Kimpson,,1914,1,Isaacy,Kimpson,G,3,1,FALSE,FALSE
9619,1917_01,Earth,FALSE,F/366/S,PSO J318.5-22,28,FALSE,0,547,0,10,0,Shawne Craftstens,,1917,1,Shawne,Craftstens,F,3,6,FALSE,FALSE
9620,1919_01,Earth,FALSE,G/302/S,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Samie Corman,,1919,1,Samie,Corman,G,3,2,FALSE,FALSE
9621,1921_01,Mars,FALSE,F/382/P,PSO J318.5-22,35,FALSE,809,0,830,0,0,Ney Erry,,1921,1,Ney,Erry,F,3,2,TRUE,TRUE
9622,1921_02,Mars,FALSE,F/382/P,TRAPPIST-1e,33,TRUE,1651,0,14,245,0,Sinkes Erry,,1921,2,Sinkes,Erry,F,3,2,TRUE,TRUE
9623,1924_01,Earth,TRUE,G/311/P,PSO J318.5-22,14,FALSE,0,0,0,0,0,Jordy Greeves,,1924,1,Jordy,Greeves,G,3,1,FALSE,FALSE
9624,1929_01,Earth,FALSE,G/306/S,TRAPPIST-1e,26,FALSE,407,191,53,0,133,Dannie Mcfaddoxter,,1929,1,Dannie,Mcfaddoxter,G,3,6,FALSE,FALSE
9625,1930_01,Earth,FALSE,F/383/P,55 Cancri e,25,FALSE,599,0,1,0,0,Karie Acobsond,,1930,1,Karie,Acobsond,F,3,3,FALSE,FALSE
9626,1932_01,Earth,FALSE,F/367/S,TRAPPIST-1e,27,FALSE,0,0,0,145,1961,Antone Puckley,,1932,1,Antone,Puckley,F,3,7,FALSE,FALSE
9627,1934_01,Earth,FALSE,F/384/P,TRAPPIST-1e,23,FALSE,2,,689,827,0,Shelle Stenson,,1934,1,Shelle,Stenson,F,3,4,FALSE,FALSE
9628,1936_01,Mars,FALSE,E/119/P,TRAPPIST-1e,45,FALSE,1285,4,7,1,0,Hamsp Icake,,1936,1,Hamsp,Icake,E,1,9,FALSE,FALSE
9629,1943_01,Earth,FALSE,F/371/S,55 Cancri e,50,FALSE,21,1,0,185,530,Paulie Boyersons,,1943,1,Paulie,Boyersons,F,3,1,FALSE,FALSE
9630,1944_01,Earth,FALSE,G/308/S,TRAPPIST-1e,24,FALSE,0,0,666,221,1,Candy Whiters,,1944,1,Candy,Whiters,G,3,8,FALSE,FALSE
9631,1948_01,Europa,FALSE,B/80/S,TRAPPIST-1e,54,FALSE,0,225,129,,12226,Meron Waring,,1948,1,Meron,Waring,B,8,/,TRUE,TRUE
9632,1948_02,Europa,TRUE,B/80/S,55 Cancri e,19,FALSE,0,0,0,0,0,Alhail Waring,,1948,2,Alhail,Waring,B,8,/,TRUE,TRUE
9633,1949_01,Earth,FALSE,F/373/S,TRAPPIST-1e,19,FALSE,0,0,317,632,0,Sterry Smalls,,1949,1,Sterry,Smalls,F,3,3,FALSE,FALSE
9634,1951_01,Europa,TRUE,D/67/S,55 Cancri e,28,FALSE,0,0,0,0,0,Dhenah Extraly,,1951,1,Dhenah,Extraly,D,6,/,TRUE,TRUE
9635,1951_02,Europa,FALSE,D/67/S,55 Cancri e,28,FALSE,1,1656,140,4160,430,Weiaham Extraly,,1951,2,Weiaham,Extraly,D,6,/,TRUE,TRUE
9636,1954_01,Mars,FALSE,F/388/P,55 Cancri e,39,FALSE,27,0,81,974,0,Sher Porki,,1954,1,Sher,Porki,F,3,8,FALSE,FALSE
9637,1955_01,Earth,FALSE,F/389/P,TRAPPIST-1e,20,FALSE,9,52,1,638,105,Kennie Perkinson,,1955,1,Kennie,Perkinson,F,3,9,FALSE,FALSE
9638,1958_01,Earth,FALSE,G/314/P,TRAPPIST-1e,30,FALSE,1624,0,0,600,105,Naomie Brensonsen,,1958,1,Naomie,Brensonsen,G,3,4,FALSE,FALSE
9639,1965_01,Earth,TRUE,G/317/P,TRAPPIST-1e,35,FALSE,0,0,0,0,0,Racyle Ramoran,,1965,1,Racyle,Ramoran,G,3,7,FALSE,FALSE
9640,1966_01,Europa,FALSE,B/81/S,55 Cancri e,36,FALSE,0,1427,0,1311,84,Alphain Folhal,,1966,1,Alphain,Folhal,B,8,/,FALSE,FALSE
9641,1970_01,Earth,FALSE,F/392/P,TRAPPIST-1e,33,FALSE,1844,213,131,439,0,Eulahy Parsoney,,1970,1,Eulahy,Parsoney,F,3,2,FALSE,FALSE
9642,1972_01,Mars,FALSE,E/123/P,TRAPPIST-1e,30,FALSE,143,0,906,0,0,Wer Hac,,1972,1,Wer,Hac,E,1,3,FALSE,FALSE
9643,1982_01,Earth,FALSE,E/145/S,TRAPPIST-1e,25,FALSE,102,0,257,1260,0,Glendy Jacostaney,,1982,1,Glendy,Jacostaney,E,1,5,FALSE,FALSE
9644,1986_01,Mars,TRUE,F/377/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Toate Monie,,1986,1,Toate,Monie,F,3,7,FALSE,FALSE
9645,1987_01,Earth,FALSE,G/313/S,TRAPPIST-1e,23,FALSE,0,901,7,0,0,Searla Bardinard,,1987,1,Searla,Bardinard,G,3,3,FALSE,FALSE
9646,1989_01,Earth,TRUE,G/322/P,55 Cancri e,51,FALSE,0,0,0,0,0,Paulas Mullon,,1989,1,Paulas,Mullon,G,3,2,FALSE,FALSE
9647,1990_01,Mars,TRUE,F/395/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Cers Blake,,1990,1,Cers,Blake,F,3,5,TRUE,TRUE
9648,1990_02,Mars,TRUE,F/395/P,55 Cancri e,55,FALSE,0,0,0,0,0,Unchal Blake,,1990,2,Unchal,Blake,F,3,5,TRUE,TRUE
