Index,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,FirstName,LastName,Deck,Number,Side,InGroup
12072,7382_01,Earth,TRUE,PSO J318.5-22,34,FALSE,0,0,0,0,0,,7382,1,Bel,Mcdon,G,1,9,FALSE
12073,7383_01,Earth,TRUE,55 Cancri e,24,FALSE,0,0,0,0,0,,7383,1,Brada,Leonadorsen,G,1,8,TRUE
12074,7383_02,Earth,FALSE,TRAPPIST-1e,39,FALSE,350,134,0,0,319,,7383,2,Evendy,Leonadorsen,F,1,2,TRUE
12075,7384_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,837,0,0,36,0,,7384,1,Velyne,Shephendry,E,4,4,FALSE
12076,7386_01,Earth,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,,7386,1,Valey,Summington,G,1,8,FALSE
12077,7389_01,Mars,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,,7389,1,Crus,Anake,F,1,3,FALSE
12078,7397_01,Europa,FALSE,TRAPPIST-1e,43,FALSE,0,0,0,0,0,,7397,1,Nuson,Heeroling,B,2,3,FALSE
12079,7400_01,Earth,FALSE,PSO J318.5-22,41,FALSE,366,0,0,17,331,,7400,1,Card,Waderoachez,F,1,3,FALSE
12080,7404_01,Earth,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,,7404,1,Thew,Stanleyd,G,1,9,FALSE
12081,7407_01,Mars,FALSE,TRAPPIST-1e,27,FALSE,213,1083,1,0,1,,7407,1,Mitch,Staf,E,4,0,FALSE
12082,7409_01,Earth,,TRAPPIST-1e,39,FALSE,791,0,0,94,0,,7409,1,Dord,Solinez,,,,TRUE
12083,7409_02,Earth,FALSE,TRAPPIST-1e,34,FALSE,0,14,775,14,0,,7409,2,Raulia,Solinez,F,1,2,TRUE
12084,7412_01,Europa,TRUE,55 Cancri e,33,FALSE,0,0,0,0,0,,7412,1,Chellus,Ambleetive,C,2,3,FALSE
12085,7413_01,Earth,TRUE,TRAPPIST-1e,16,FALSE,0,0,0,0,0,,7413,1,Evendy,Bushafford,G,1,9,TRUE
12086,7413_02,Earth,TRUE,TRAPPIST-1e,6,FALSE,0,0,0,0,0,,7413,2,Nelle,Bushafford,G,1,9,TRUE
12087,7414_01,Mars,FALSE,55 Cancri e,13,FALSE,78,1,16,5,1868,,7414,1,Flys,Knité,D,2,2,FALSE
12088,7415_01,Earth,FALSE,TRAPPIST-1e,50,FALSE,14,0,3,483,0,,7415,1,Kene,Beckeetter,G,1,0,FALSE
12089,7417_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,31,0,232,232,1026,,7417,1,Andace,Leblanchez,F,1,2,TRUE
12090,7417_02,Earth,FALSE,TRAPPIST-1e,18,,1551,228,0,,0,,7417,2,Briam,Leblanchez,G,1,0,TRUE
12091,7420_01,Earth,,TRAPPIST-1e,24,FALSE,651,0,0,38,0,,7420,1,Oraryn,Georgasey,F,1,3,FALSE
12092,7421_01,Earth,TRUE,PSO J318.5-22,16,FALSE,0,0,0,0,0,,7421,1,Lison,Fowlesterez,G,1,9,TRUE
12093,7421_02,Earth,FALSE,PSO J318.5-22,22,FALSE,0,796,0,0,0,,7421,2,Kenda,Fowlesterez,F,1,3,TRUE
12094,7423_01,Mars,FALSE,TRAPPIST-1e,13,FALSE,1087,36,19,6,0,,7423,1,Cark,Racke,F,1,3,TRUE
12095,7423_02,Mars,TRUE,55 Cancri e,29,FALSE,0,0,0,0,0,,7423,2,Laptin,Racke,F,1,3,TRUE
12096,7424_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,0,0,61,566,0,,7424,1,Karia,Coolez,G,1,9,FALSE
12097,7426_01,Europa,TRUE,TRAPPIST-1e,25,FALSE,0,0,0,0,0,,7426,1,Azhasim,Swingse,C,2,4,TRUE
12098,7426_02,Europa,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,,0,,7426,2,Menkark,Swingse,C,2,4,TRUE
12099,7426_03,Europa,TRUE,55 Cancri e,28,FALSE,0,0,0,0,0,,7426,3,Antinon,Mallisly,C,2,4,TRUE
12100,7433_01,Earth,TRUE,PSO J318.5-22,37,FALSE,0,0,0,,0,,7433,1,Clard,Ocherman,G,1,0,FALSE
12101,7434_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,0,0,3,0,1617,,7434,1,Caseya,Whitersone,E,4,2,FALSE
12102,7439_01,Europa,FALSE,TRAPPIST-1e,54,FALSE,0,384,0,37,1721,,7439,1,Alzird,Pranscreer,B,2,0,TRUE
12103,7439_02,Europa,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,,7439,2,Ziba,Pranscreer,B,2,0,TRUE
12104,7440_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,698,63,1,1,135,,7440,1,Ine,Pollarkeeks,,,,FALSE
12105,7441_01,Europa,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,,7441,1,Phacton,Glousspidy,B,2,5,FALSE
12106,7443_01,Earth,TRUE,PSO J318.5-22,21,FALSE,0,0,0,0,0,,7443,1,Bertle,Woodwinez,G,1,0,FALSE
12107,7451_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,49,2110,8,0,568,,7451,1,Deandy,Sextones,F,1,4,FALSE
12108,7454_01,Earth,FALSE,PSO J318.5-22,40,FALSE,7,0,83,230,220,,7454,1,Alley,Fersongs,G,1,0,FALSE
12109,7463_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,0,0,0,677,,7463,1,Terrie,Mickersones,,,,FALSE
12110,7465_01,Earth,FALSE,TRAPPIST-1e,25,FALSE,61,0,701,75,68,,7465,1,Adammy,Workmanson,E,4,7,FALSE
12111,7466_01,Mars,FALSE,TRAPPIST-1e,24,FALSE,1289,0,0,0,0,,7466,1,Mass,Man,F,1,2,FALSE
12112,7467_01,Europa,FALSE,TRAPPIST-1e,37,FALSE,0,203,0,603,629,,7467,1,Asellan,Geatenth,E,4,4,FALSE
12113,7468_01,Europa,FALSE,TRAPPIST-1e,25,FALSE,13,,0,1,132,,7468,1,Arrai,Unhaftimle,E,4,8,FALSE
12114,7469_01,,FALSE,TRAPPIST-1e,24,FALSE,433,110,209,23,0,,7469,1,Cliney,Baxterson,,,,FALSE
12115,7470_01,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,,7470,1,Racy,Conleydenan,G,1,1,FALSE
12116,7471_01,Earth,TRUE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,,7471,1,,,G,1,0,TRUE
12117,7471_02,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,270,0,0,486,,7471,2,Allia,Fryersonis,G,1,0,TRUE
12118,7473_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,2,0,1,733,,7473,1,Juaney,Mcintons,F,1,2,TRUE
12119,7473_02,Earth,FALSE,55 Cancri e,17,FALSE,190,0,519,182,4,,7473,2,Trice,Mcintons,F,1,2,TRUE
12120,7474_01,Earth,TRUE,TRAPPIST-1e,53,FALSE,0,0,0,0,0,,7474,1,Doray,Ricklaney,G,1,1,FALSE
12121,7476_01,Earth,FALSE,TRAPPIST-1e,23,FALSE,11,1017,0,0,1,,7476,1,Kimena,Chavezalez,F,1,2,FALSE
12122,7480_01,Earth,FALSE,55 Cancri e,29,FALSE,84,,28,496,0,,7480,1,Aleroy,Jarvey,F,1,3,FALSE
12123,7482_01,Mars,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,,7482,1,Oats,Blie,F,1,4,TRUE
12124,7482_02,,FALSE,TRAPPIST-1e,22,FALSE,0,0,976,1713,0,,7482,2,Cakers,Razo,F,1,4,TRUE
12125,7489_01,Earth,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,,0,,7489,1,Benny,Parrett,G,1,1,TRUE
12126,7489_02,Earth,FALSE,TRAPPIST-1e,,FALSE,606,23,3,16,154,,7489,2,Weslie,Parrett,F,1,4,TRUE
12127,7489_03,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,0,0,0,,,7489,3,Kimena,Parrett,G,1,1,TRUE
12128,7491_01,Earth,TRUE,TRAPPIST-1e,14,FALSE,0,0,0,0,0,,7491,1,Bettie,Duffmaney,G,1,1,FALSE
12129,7493_01,Earth,FALSE,PSO J318.5-22,26,FALSE,0,742,0,0,1,,7493,1,Ton,Hurchez,F,1,4,FALSE
12130,7497_01,Earth,TRUE,TRAPPIST-1e,23,FALSE,0,0,0,0,0,,7497,1,Berty,Brighttt,G,1,1,FALSE
12131,7511_01,Earth,FALSE,TRAPPIST-1e,21,FALSE,331,3485,1110,598,,,7511,1,Gabria,Mcneiderson,G,1,1,FALSE
12132,7516_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,709,0,6,1,,7516,1,Tyrona,Hoopez,F,1,5,FALSE
12133,7519_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,1651,0,0,0,1120,,7519,1,Kell,Avisnydes,F,1,5,FALSE
12134,7526_01,Europa,TRUE,TRAPPIST-1e,29,FALSE,0,0,0,0,0,,7526,1,Antinon,Whifounrew,D,2,5,FALSE
12135,7528_01,Earth,TRUE,TRAPPIST-1e,58,FALSE,0,0,0,0,0,,7528,1,Herry,Alldson,G,1,2,TRUE
12136,7528_02,Earth,TRUE,55 Cancri e,13,FALSE,0,0,0,,0,,7528,2,Bonne,Alldson,G,1,2,TRUE
12137,7528_03,Earth,FALSE,TRAPPIST-1e,32,FALSE,482,0,0,321,0,,7528,3,Sta,Alldson,F,1,3,TRUE
12138,7528_04,Earth,TRUE,55 Cancri e,23,FALSE,0,0,0,0,0,,7528,4,Eduard,Alldson,G,1,2,TRUE
12139,7530_01,Europa,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,,7530,1,Batenah,Underative,B,2,5,TRUE
12140,7530_02,Europa,FALSE,55 Cancri e,47,FALSE,0,3361,0,1344,3228,,7530,2,Genif,Underative,B,2,5,TRUE
12141,7530_03,Europa,,TRAPPIST-1e,38,FALSE,0,1222,0,734,3153,,7530,3,Mirfar,Underative,B,2,5,TRUE
12142,7530_04,Europa,FALSE,55 Cancri e,47,FALSE,0,744,0,8911,1165,,7530,4,Polah,Underative,B,2,5,TRUE
12143,7532_01,Earth,TRUE,55 Cancri e,20,FALSE,0,0,0,0,0,,7532,1,Brene,Curton,G,1,2,FALSE
12144,7537_01,Earth,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,,7537,1,Glendy,Bonnondry,G,1,2,FALSE
12145,7539_01,Europa,TRUE,TRAPPIST-1e,42,FALSE,0,0,0,0,0,,7539,1,Taram,Stichseary,C,2,2,TRUE
12146,7539_02,Europa,FALSE,TRAPPIST-1e,34,FALSE,0,4402,9,788,79,,7539,2,Weias,Stichseary,C,2,2,TRUE
12147,7540_01,Earth,FALSE,TRAPPIST-1e,60,FALSE,0,30,173,572,0,,7540,1,Joeula,Blangibson,F,1,6,FALSE
12148,7541_01,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,,7541,1,Bares,Pephe,F,1,4,TRUE
12149,7541_02,,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,,7541,2,Prabon,Seche,F,1,4,TRUE
12150,7541_03,Mars,TRUE,TRAPPIST-1e,45,FALSE,0,0,0,0,0,,7541,3,Pebray,Pephe,E,5,0,TRUE
12151,7546_01,Europa,TRUE,55 Cancri e,39,TRUE,0,0,,0,0,,7546,1,Sargino,Airdring,C,2,3,FALSE
12152,7547_01,Earth,FALSE,TRAPPIST-1e,19,FALSE,0,1379,0,70,0,,7547,1,Lelah,Blange,F,1,6,FALSE
12153,7548_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,20,0,572,254,452,,7548,1,Jerrye,Mickersones,F,1,6,FALSE
12154,7551_01,Earth,FALSE,PSO J318.5-22,34,FALSE,0,0,1349,1,0,,7551,1,Idary,Shawatson,F,1,4,FALSE
12155,7554_01,Earth,TRUE,TRAPPIST-1e,,FALSE,0,0,0,0,0,,7554,1,Sall,Solon,G,1,2,FALSE
12156,7555_01,,FALSE,55 Cancri e,30,FALSE,1487,306,478,65,1,,7555,1,Gocock,Kie,E,4,1,FALSE
12157,7556_01,Europa,TRUE,TRAPPIST-1e,48,FALSE,0,0,0,0,0,,7556,1,Edasim,Mosteraked,C,2,0,TRUE
12158,7556_02,,TRUE,55 Cancri e,38,FALSE,0,0,0,0,0,,7556,2,Cherrak,Mosteraked,C,2,0,TRUE
12159,7556_03,Europa,FALSE,TRAPPIST-1e,33,FALSE,0,673,0,0,783,,7556,3,Cella,Mosteraked,,,,TRUE
12160,7556_04,Europa,TRUE,55 Cancri e,47,FALSE,0,0,0,0,0,,7556,4,Shabih,Spedlinale,C,2,0,TRUE
12161,7557_01,Mars,FALSE,TRAPPIST-1e,29,,1118,0,606,50,0,,7557,1,Root,Gine,F,1,6,TRUE
12162,7557_02,Mars,TRUE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,,7557,2,Jacats,Gine,F,1,6,TRUE
12163,7557_03,Mars,TRUE,TRAPPIST-1e,47,FALSE,0,0,0,0,0,,7557,3,Apple,Gine,F,1,6,TRUE
12164,7558_01,Mars,FALSE,TRAPPIST-1e,26,TRUE,1141,315,652,0,0,,7558,1,Sters,Fonie,E,4,2,TRUE
12165,7558_02,Mars,TRUE,55 Cancri e,13,FALSE,0,0,0,0,0,,7558,2,Smon,Fonie,F,1,6,TRUE
12166,7562_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,,0,645,4,,7562,1,,,F,1,4,FALSE
12167,7564_01,Mars,FALSE,TRAPPIST-1e,27,FALSE,1382,0,0,0,62,,7564,1,Stax,Knike,F,1,4,FALSE
12168,7566_01,Europa,FALSE,TRAPPIST-1e,27,FALSE,0,1822,0,97,1165,,7566,1,Halleth,Curewhead,D,2,6,FALSE
12169,7570_01,Europa,FALSE,TRAPPIST-1e,30,FALSE,0,0,0,0,0,,7570,1,Aton,Filerst,B,2,8,TRUE
12170,7570_02,Europa,FALSE,TRAPPIST-1e,25,FALSE,2044,10302,0,4,4009,,7570,2,Korneb,Filerst,B,2,8,TRUE
12171,7571_01,Mars,FALSE,TRAPPIST-1e,26,FALSE,1022,0,140,20,0,,7571,1,Plat,Pamca,D,2,8,FALSE
12172,7575_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,718,0,0,0,43,,7575,1,Krisa,Sweenez,F,1,4,FALSE
12173,7581_01,Europa,FALSE,TRAPPIST-1e,52,FALSE,0,3453,2228,7,2342,,7581,1,Dyonif,Sageng,E,5,3,FALSE
12174,7582_01,Earth,TRUE,TRAPPIST-1e,3,FALSE,0,0,0,0,0,,7582,1,Gera,Sancasey,G,1,1,TRUE
12175,7582_02,Earth,FALSE,TRAPPIST-1e,6,FALSE,0,0,0,0,0,,7582,2,Branca,Sancasey,G,1,1,TRUE
12176,7582_03,Earth,FALSE,TRAPPIST-1e,0,FALSE,0,0,0,0,0,,7582,3,Geneen,Sancasey,G,1,1,TRUE
12177,7582_04,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,545,0,145,0,,7582,4,Nelly,Sancasey,F,1,7,TRUE
12178,7582_05,Earth,TRUE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,,7582,5,Iria,Sancasey,G,1,1,TRUE
12179,7587_01,Earth,FALSE,TRAPPIST-1e,44,FALSE,0,729,0,0,0,,7587,1,Evan,Workmans,F,1,7,FALSE
12180,7589_01,Earth,TRUE,PSO J318.5-22,18,FALSE,0,0,0,0,0,,7589,1,Sharie,Greenez,G,1,2,FALSE
12181,7590_01,,FALSE,TRAPPIST-1e,20,FALSE,0,7,1393,11,0,,7590,1,Ninaha,Anthompson,F,1,4,FALSE
12182,7591_01,Earth,FALSE,TRAPPIST-1e,29,FALSE,150,1459,0,0,0,,7591,1,Karay,Wolfernan,E,4,4,TRUE
12183,7591_02,Earth,FALSE,,28,FALSE,71,296,323,2,0,,7591,2,Guada,Wolfernan,F,1,7,TRUE
12184,7593_01,Europa,TRUE,55 Cancri e,39,FALSE,0,0,0,0,0,,7593,1,Alpha,Stersetery,A,8,/,FALSE
12185,7597_01,Earth,TRUE,TRAPPIST-1e,11,FALSE,0,0,0,0,0,,7597,1,Willey,Thony,G,1,2,TRUE
12186,7597_02,Earth,TRUE,PSO J318.5-22,2,FALSE,0,0,0,0,0,,7597,2,,,G,1,2,TRUE
12187,7597_03,Earth,FALSE,TRAPPIST-1e,15,FALSE,0,230,0,214,1106,,7597,3,Hollie,Collinson,F,1,7,TRUE
12188,7597_04,Earth,TRUE,TRAPPIST-1e,32,FALSE,0,0,0,0,0,,7597,4,Fanna,Fisherry,G,1,2,TRUE
12189,7597_05,Earth,,PSO J318.5-22,15,FALSE,1660,0,1245,0,0,,7597,5,Luisy,Thony,F,1,7,TRUE
12190,7597_06,Earth,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,,7597,6,Darley,Collinson,G,1,2,TRUE
12191,7597_07,Earth,FALSE,TRAPPIST-1e,20,FALSE,0,6,259,367,713,,7597,7,Thondy,Fisherry,F,1,7,TRUE
12192,7600_01,Europa,TRUE,55 Cancri e,25,FALSE,0,0,0,0,0,,7600,1,Mesath,Gloginded,A,9,/,TRUE
12193,7600_02,Europa,FALSE,TRAPPIST-1e,32,TRUE,0,1111,,1439,221,,7600,2,Gorab,Gloginded,A,9,/,TRUE
12194,7602_01,Europa,TRUE,55 Cancri e,32,FALSE,0,0,0,0,0,,7602,1,Canon,Folumorly,E,5,4,FALSE
12195,7603_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,1381,0,0,3,,7603,1,Bobbyn,Cardners,F,1,7,FALSE
12196,7607_01,Earth,FALSE,TRAPPIST-1e,49,FALSE,0,583,225,69,305,,7607,1,Hilly,Coopezmaney,F,1,8,FALSE
12197,7610_01,Earth,FALSE,55 Cancri e,2,FALSE,0,0,0,0,0,,7610,1,Deany,Spencervan,G,1,3,TRUE
12198,7610_02,Earth,FALSE,TRAPPIST-1e,13,FALSE,117,679,0,0,25,,7610,2,Joela,Spencervan,F,1,5,TRUE
12199,7611_01,Mars,FALSE,TRAPPIST-1e,28,FALSE,1626,0,0,208,91,,7611,1,Bats,Dun,F,1,8,TRUE
12200,7611_02,Mars,FALSE,PSO J318.5-22,56,FALSE,90,0,82,0,519,,7611,2,Guls,Dun,F,1,8,TRUE
12201,7612_01,Earth,FALSE,TRAPPIST-1e,27,FALSE,0,0,8,1227,13,,7612,1,Ivanne,Mckins,F,1,5,TRUE
12202,7612_02,Earth,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,,7612,2,Ritany,Mckins,G,1,3,TRUE
12203,7613_01,Europa,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,,7613,1,Tauxon,Aindlylid,B,2,9,FALSE
12204,7615_01,Earth,,TRAPPIST-1e,31,FALSE,0,0,114,4,901,,7615,1,Rancy,Weberton,G,1,2,FALSE
12205,7617_01,Mars,FALSE,TRAPPIST-1e,24,FALSE,85,0,,0,,,7617,1,Prah,Pelte,F,1,8,FALSE
12206,7619_01,Earth,TRUE,TRAPPIST-1e,8,FALSE,0,0,0,0,0,,7619,1,Calvia,Reidershley,G,1,3,FALSE
12207,7629_01,Earth,FALSE,TRAPPIST-1e,20,FALSE,,399,2871,0,454,,7629,1,Deanny,Buchansen,G,1,3,TRUE
12208,7629_02,Earth,FALSE,PSO J318.5-22,63,FALSE,0,1362,0,18,358,,7629,2,Naomin,Buchansen,F,1,5,TRUE
12209,7629_03,Earth,FALSE,55 Cancri e,0,FALSE,0,0,0,0,0,,7629,3,Bryany,Buchansen,G,1,3,TRUE
12210,7636_01,Earth,FALSE,TRAPPIST-1e,13,FALSE,1118,0,93,5,393,,7636,1,Reney,Davens,E,4,8,FALSE
12211,7637_01,Mars,FALSE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,,7637,1,Minnys,Wist,F,1,6,TRUE
12212,7637_02,Mars,FALSE,TRAPPIST-1e,13,FALSE,2758,0,,6,0,,7637,2,Naros,Staf,F,1,6,TRUE
12213,7637_03,Mars,FALSE,TRAPPIST-1e,2,FALSE,0,0,0,0,0,,7637,3,Supce,Wist,F,1,6,TRUE
12214,7638_01,Earth,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,,7638,1,Kenda,Popelacruz,G,1,2,FALSE
12215,7642_01,Mars,TRUE,TRAPPIST-1e,30,FALSE,0,0,0,,0,,7642,1,Quites,Tre,F,1,8,FALSE
12216,7645_01,Europa,TRUE,55 Cancri e,35,FALSE,0,0,0,0,0,,7645,1,Aske,Bagetvable,B,2,1,FALSE
12217,7648_01,Mars,FALSE,55 Cancri e,28,FALSE,0,0,1171,0,0,,7648,1,Anack,Sutte,F,1,8,FALSE
12218,7651_01,Mars,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,,7651,1,Hoce,Ropie,F,1,8,FALSE
12219,7653_01,Earth,FALSE,TRAPPIST-1e,48,FALSE,0,0,0,909,0,,7653,1,Candy,Yanton,G,1,4,FALSE
12220,7654_01,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,,7654,1,Meropus,Gealter,C,2,8,FALSE
12221,7655_01,Earth,FALSE,TRAPPIST-1e,16,FALSE,0,1000,1,0,0,,7655,1,Karard,Shawforden,F,1,6,FALSE
12222,7657_01,Earth,FALSE,PSO J318.5-22,24,FALSE,12,158,0,0,1241,,7657,1,Kendy,Romez,F,1,6,FALSE
12223,7658_01,,FALSE,TRAPPIST-1e,53,FALSE,5,2572,0,0,,,7658,1,Hadiram,Supred,B,2,3,FALSE
12224,7659_01,Earth,FALSE,TRAPPIST-1e,24,FALSE,0,0,42,0,849,,7659,1,Rickie,Conleydenan,F,1,6,FALSE
12225,7662_01,Mars,TRUE,TRAPPIST-1e,32,FALSE,,0,0,0,0,,7662,1,Allota,Erry,F,1,9,FALSE
12226,7663_01,Earth,TRUE,55 Cancri e,15,FALSE,0,0,0,0,0,,7663,1,Wine,Barris,G,1,4,FALSE
12227,7664_01,Earth,FALSE,PSO J318.5-22,24,FALSE,0,7,1,498,0,,7664,1,Wen,Mondalley,G,1,2,FALSE
12228,7668_01,Earth,FALSE,TRAPPIST-1e,35,FALSE,13,0,682,0,,,7668,1,Rankie,Hubbarnett,F,1,9,FALSE
12229,7672_01,Europa,FALSE,TRAPPIST-1e,42,FALSE,0,4583,0,5737,3860,,7672,1,Matan,Valing,C,2,9,FALSE
12230,7673_01,Earth,,PSO J318.5-22,18,FALSE,122,399,1,38,27,,7673,1,,,F,1,9,FALSE
12231,7674_01,Earth,FALSE,TRAPPIST-1e,15,FALSE,3,0,48,0,896,,7674,1,Mela,Mondsey,F,1,9,FALSE
12232,7675_01,Mars,FALSE,TRAPPIST-1e,37,,414,991,288,0,0,,7675,1,Yogark,Snoaf,F,1,9,FALSE
12233,7681_01,Mars,TRUE,TRAPPIST-1e,35,FALSE,0,0,0,0,0,,7681,1,Appers,Upead,E,5,5,FALSE
12234,7685_01,Earth,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,,7685,1,Ren,Patteraley,G,1,4,FALSE
12235,7686_01,Earth,TRUE,55 Cancri e,21,FALSE,0,0,0,0,0,,7686,1,Branca,Barnoldeney,G,1,5,FALSE
12236,7695_01,Earth,FALSE,TRAPPIST-1e,14,FALSE,113,0,940,3,21,,7695,1,Fany,Carvis,F,1,0,FALSE
12237,7701_01,Mars,FALSE,TRAPPIST-1e,16,FALSE,643,163,954,0,0,,7701,1,Eggies,Opité,F,1,6,FALSE
12238,7704_01,Earth,FALSE,55 Cancri e,23,FALSE,0,7,1950,87,0,,7704,1,Ianne,Mcgoway,F,1,6,FALSE
12239,7706_01,Europa,FALSE,TRAPPIST-1e,53,FALSE,0,394,2646,99,113,,7706,1,Canon,Clindy,C,2,8,FALSE
12240,7718_01,Europa,TRUE,TRAPPIST-1e,18,FALSE,0,0,0,0,0,,7718,1,Tachbah,Hontichre,B,2,7,FALSE
12241,7722_01,Earth,FALSE,TRAPPIST-1e,16,FALSE,195,789,92,63,0,,7722,1,Brinez,Simpsonks,F,1,0,FALSE
12242,7725_01,Europa,TRUE,TRAPPIST-1e,34,FALSE,0,0,0,0,0,,7725,1,Elebola,Batonsufft,D,2,3,FALSE
12243,7726_01,Earth,TRUE,TRAPPIST-1e,13,FALSE,0,0,0,0,0,,7726,1,Helly,Belley,G,1,4,FALSE
12244,7730_01,,FALSE,PSO J318.5-22,25,FALSE,10,6,0,1,570,,7730,1,Jeanie,Gibbsonton,F,1,7,FALSE
12245,7732_01,Earth,FALSE,TRAPPIST-1e,43,FALSE,8,0,0,780,0,,7732,1,Sandie,Thorney,,,,FALSE
12246,7733_01,Mars,FALSE,TRAPPIST-1e,39,FALSE,821,37,260,1,0,,7733,1,Backse,Hacle,F,1,7,FALSE
12247,7734_01,Earth,FALSE,55 Cancri e,19,FALSE,0,257,431,0,5,,7734,1,Thel,Krampbelles,F,1,0,FALSE
12248,7735_01,Mars,FALSE,,21,FALSE,489,15,6,777,1,,7735,1,Rhex,Fine,F,1,7,FALSE
12249,7737_01,Earth,TRUE,TRAPPIST-1e,20,FALSE,0,0,0,0,0,,7737,1,Maura,Howence,G,1,4,FALSE
12250,7740_01,,FALSE,PSO J318.5-22,16,FALSE,0,0,672,0,0,,7740,1,Viviay,Daughessey,F,1,1,TRUE
12251,7740_02,Earth,FALSE,TRAPPIST-1e,9,FALSE,0,0,0,0,0,,7740,2,Bonne,Daughessey,G,1,4,TRUE
12252,7745_01,Earth,FALSE,TRAPPIST-1e,18,FALSE,0,743,0,40,20,,7745,1,Alfrey,Kinson,F,1,7,FALSE
12253,7750_01,Earth,FALSE,55 Cancri e,23,FALSE,0,299,1,69,374,,7750,1,Pamont,Mirandry,F,1,7,FALSE
12254,7756_01,Earth,FALSE,TRAPPIST-1e,36,FALSE,2,2141,0,0,8,,7756,1,Jimmya,Jacostaffey,F,1,8,FALSE
12255,7758_01,Earth,FALSE,TRAPPIST-1e,30,FALSE,69,0,2,653,0,,7758,1,Carry,Mcdon,F,1,8,FALSE
12256,7759_01,Earth,FALSE,TRAPPIST-1e,46,FALSE,11,52,666,0,0,,7759,1,Idarry,Pugherman,F,1,8,FALSE
12257,7762_01,Earth,FALSE,TRAPPIST-1e,22,FALSE,0,0,0,0,789,,7762,1,Paulas,Blandez,E,5,9,FALSE
12258,7765_01,Earth,TRUE,TRAPPIST-1e,1,FALSE,0,0,0,0,0,,7765,1,Alvira,Mejiamsey,G,1,5,TRUE
12259,7765_02,Earth,TRUE,TRAPPIST-1e,21,FALSE,0,0,0,0,0,,7765,2,Maura,Mejiamsey,G,1,5,TRUE
12260,7765_03,Earth,TRUE,TRAPPIST-1e,24,FALSE,0,0,0,0,0,,7765,3,Sus,Mejiamsey,G,1,5,TRUE
12261,7766_01,Earth,FALSE,TRAPPIST-1e,51,FALSE,704,0,0,2,0,,7766,1,Jodyn,Pearsalason,G,1,5,FALSE
12262,7772_01,Earth,TRUE,TRAPPIST-1e,26,FALSE,0,0,0,0,0,,7772,1,Vanley,Josey,G,1,4,FALSE
12263,7779_01,Europa,FALSE,55 Cancri e,35,FALSE,0,3495,0,53,758,,7779,1,Anchira,Hoorbaring,A,9,/,FALSE
12264,7781_01,Earth,FALSE,PSO J318.5-22,22,FALSE,0,,0,46,643,,7781,1,Stanya,Kiddley,G,1,6,FALSE
12265,7792_01,Europa,TRUE,55 Cancri e,30,,0,0,0,,0,,7792,1,Sadalm,Unsible,B,3,2,TRUE
12266,7792_02,Europa,TRUE,TRAPPIST-1e,28,FALSE,0,0,0,0,0,,7792,2,Pulchib,Unsible,B,3,2,TRUE
